device_id,timestamp_utc,timestamp_uganda,battery_voltage,field2,humidity_percent,motion_counts,temperature_celsius,motion_status,work_mode,frame_counter,rssi,raw_payload,source_file,file_last_modified
lht65n-01-temp-humidity-sensor,2025-09-28T08:49:23.721033691Z,2025-09-28T08:49:23.721033691Z,3.086,3,69.7,22246,25.08,No activity,PIR Sensor,2880,-85,zA4JzAK5DgAAVuY=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T09:02:05.991908077Z,2025-09-28T09:02:05.991908077Z,3.084,3,69.1,22259,25.16,Activity,PIR Sensor,2881,-67,zAwJ1AKzDgEAVvM=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T09:19:23.161295545Z,2025-09-28T09:19:23.161295545Z,3.086,3,69.3,22262,25.23,No activity,PIR Sensor,2882,-67,zA4J2wK1DgAAVvY=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T09:23:16.174719988Z,2025-09-28T09:23:16.174719988Z,3.085,3,68.7,22263,25.26,Activity,PIR Sensor,2883,-83,zA0J3gKvDgEAVvc=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T09:31:22.771327151Z,2025-09-28T09:31:22.771327151Z,3.085,3,68.7,22270,25.31,Activity,PIR Sensor,2884,-91,zA0J4wKvDgEAVv4=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T09:49:22.692234377Z,2025-09-28T09:49:22.692234377Z,3.085,3,68.1,22270,25.37,No activity,PIR Sensor,2885,-87,zA0J6QKpDgAAVv4=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T10:05:08.991010392Z,2025-09-28T10:05:08.991010392Z,3.087,3,67.8,22271,25.42,Activity,PIR Sensor,2886,-79,zA8J7gKmDgEAVv8=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T10:07:49.921473823Z,2025-09-28T10:07:49.921473823Z,3.085,3,68.0,22279,25.47,Activity,PIR Sensor,2887,-81,zA0J8wKoDgEAVwc=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T10:09:53.760126109Z,2025-09-28T10:09:53.760126109Z,3.085,3,65.9,22302,25.52,Activity,PIR Sensor,2888,-81,zA0J+AKTDgEAVx4=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T10:19:22.109243190Z,2025-09-28T10:19:22.109243190Z,3.085,3,64.9,22308,25.78,No activity,PIR Sensor,2889,-64,zA0KEgKJDgAAVyQ=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T10:26:40.629912112Z,2025-09-28T10:26:40.629912112Z,3.086,3,61.9,22309,25.96,Activity,PIR Sensor,2890,-67,zA4KJAJrDgEAVyU=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T10:45:02.214247296Z,2025-09-28T10:45:02.214247296Z,3.086,3,63.3,22310,26.11,Activity,PIR Sensor,2891,-79,zA4KMwJ5DgEAVyY=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T11:02:17.312401220Z,2025-09-28T11:02:17.312401220Z,3.086,3,65.5,22353,25.92,Activity,PIR Sensor,2893,-59,zA4KIAKPDgEAV1E=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T11:02:31.503655066Z,2025-09-28T11:02:31.503655066Z,3.083,3,65.8,22358,25.89,No activity,PIR Sensor,2894,-61,zAsKHQKSDgAAV1Y=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T11:09:26.540963940Z,2025-09-28T11:09:26.540963940Z,3.086,3,68.3,22372,25.98,Activity,PIR Sensor,2896,-100,zA4KJgKrDgEAV2Q=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T11:32:31.028332486Z,2025-09-28T11:32:31.028332486Z,3.085,3,63.6,22417,25.82,No activity,PIR Sensor,2897,-87,zA0KFgJ8DgAAV5E=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T12:02:30.505883851Z,2025-09-28T12:02:30.505883851Z,3.087,3,67.5,22417,25.79,No activity,PIR Sensor,2898,-88,zA8KEwKjDgAAV5E=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T12:32:29.978642817Z,2025-09-28T12:32:29.978642817Z,3.085,3,66.6,22417,25.82,No activity,PIR Sensor,2899,-103,zA0KFgKaDgAAV5E=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T16:32:25.777835708Z,2025-09-28T16:32:25.777835708Z,3.085,3,71.1,22417,25.27,No activity,PIR Sensor,2907,-102,zA0J3wLHDgAAV5E=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T17:02:25.222558765Z,2025-09-28T17:02:25.222558765Z,3.086,3,73.4,22417,25.3,No activity,PIR Sensor,2908,-103,zA4J4gLeDgAAV5E=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T17:32:24.698593210Z,2025-09-28T17:32:24.698593210Z,3.086,3,72.7,22417,25.24,No activity,PIR Sensor,2909,-103,zA4J3ALXDgAAV5E=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T18:02:24.212926115Z,2025-09-28T18:02:24.212926115Z,3.086,3,70.5,22417,25.14,No activity,PIR Sensor,2910,-101,zA4J0gLBDgAAV5E=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T18:32:23.683939549Z,2025-09-28T18:32:23.683939549Z,3.086,3,71.1,22417,25.09,No activity,PIR Sensor,2911,-102,zA4JzQLHDgAAV5E=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T19:02:23.161753654Z,2025-09-28T19:02:23.161753654Z,3.086,3,72.5,22417,25.06,No activity,PIR Sensor,2912,-105,zA4JygLVDgAAV5E=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T19:32:22.632587965Z,2025-09-28T19:32:22.632587965Z,3.087,3,70.9,22417,24.97,No activity,PIR Sensor,2913,-84,zA8JwQLFDgAAV5E=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T20:02:22.113760339Z,2025-09-28T20:02:22.113760339Z,3.087,3,71.5,22417,24.92,No activity,PIR Sensor,2914,-83,zA8JvALLDgAAV5E=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T20:32:21.555329810Z,2025-09-28T20:32:21.555329810Z,3.087,3,71.8,22417,24.87,No activity,PIR Sensor,2915,-98,zA8JtwLODgAAV5E=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T21:02:21.086249968Z,2025-09-28T21:02:21.086249968Z,3.086,3,71.6,22417,24.81,No activity,PIR Sensor,2916,-98,zA4JsQLMDgAAV5E=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T21:32:20.508125096Z,2025-09-28T21:32:20.508125096Z,3.085,3,72.0,22417,24.76,No activity,PIR Sensor,2917,-99,zA0JrALQDgAAV5E=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T22:02:20.016363124Z,2025-09-28T22:02:20.016363124Z,3.085,3,72.0,22417,24.72,No activity,PIR Sensor,2918,-99,zA0JqALQDgAAV5E=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T22:32:19.457274524Z,2025-09-28T22:32:19.457274524Z,3.087,3,72.0,22417,24.66,No activity,PIR Sensor,2919,-83,zA8JogLQDgAAV5E=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T23:02:18.991157794Z,2025-09-28T23:02:18.991157794Z,3.088,3,71.8,22417,24.61,No activity,PIR Sensor,2920,-99,zBAJnQLODgAAV5E=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T23:32:18.449959756Z,2025-09-28T23:32:18.449959756Z,3.086,3,72.1,22417,24.55,No activity,PIR Sensor,2921,-83,zA4JlwLRDgAAV5E=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T00:02:17.907675255Z,2025-09-29T00:02:17.907675255Z,3.086,3,72.3,22417,24.5,No activity,PIR Sensor,2922,-83,zA4JkgLTDgAAV5E=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T00:32:17.379534081Z,2025-09-29T00:32:17.379534081Z,3.086,3,72.1,22417,24.45,No activity,PIR Sensor,2923,-98,zA4JjQLRDgAAV5E=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T01:02:16.867853272Z,2025-09-29T01:02:16.867853272Z,3.087,3,72.3,22417,24.39,No activity,PIR Sensor,2924,-98,zA8JhwLTDgAAV5E=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T01:32:16.349092116Z,2025-09-29T01:32:16.349092116Z,3.086,3,72.4,22417,24.35,No activity,PIR Sensor,2925,-98,zA4JgwLUDgAAV5E=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T02:02:15.781915969Z,2025-09-29T02:02:15.781915969Z,3.087,3,72.7,22417,24.31,No activity,PIR Sensor,2926,-100,zA8JfwLXDgAAV5E=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T02:32:15.262252317Z,2025-09-29T02:32:15.262252317Z,3.087,3,73.3,22417,24.28,No activity,PIR Sensor,2927,-101,zA8JfALdDgAAV5E=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T03:02:14.773768068Z,2025-09-29T03:02:14.773768068Z,3.087,3,76.2,22417,24.3,No activity,PIR Sensor,2928,-98,zA8JfgL6DgAAV5E=,processed_2025-09-29_03-04-34.json,2025-09-29T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T16:32:25.777835708Z,2025-09-28T16:32:25.777835708Z,3.085,3,71.1,22417,25.27,No activity,PIR Sensor,2907,-102,zA0J3wLHDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T17:02:25.222558765Z,2025-09-28T17:02:25.222558765Z,3.086,3,73.4,22417,25.3,No activity,PIR Sensor,2908,-103,zA4J4gLeDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T17:32:24.698593210Z,2025-09-28T17:32:24.698593210Z,3.086,3,72.7,22417,25.24,No activity,PIR Sensor,2909,-103,zA4J3ALXDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T18:02:24.212926115Z,2025-09-28T18:02:24.212926115Z,3.086,3,70.5,22417,25.14,No activity,PIR Sensor,2910,-101,zA4J0gLBDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T18:32:23.683939549Z,2025-09-28T18:32:23.683939549Z,3.086,3,71.1,22417,25.09,No activity,PIR Sensor,2911,-102,zA4JzQLHDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T19:02:23.161753654Z,2025-09-28T19:02:23.161753654Z,3.086,3,72.5,22417,25.06,No activity,PIR Sensor,2912,-105,zA4JygLVDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T19:32:22.632587965Z,2025-09-28T19:32:22.632587965Z,3.087,3,70.9,22417,24.97,No activity,PIR Sensor,2913,-84,zA8JwQLFDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T20:02:22.113760339Z,2025-09-28T20:02:22.113760339Z,3.087,3,71.5,22417,24.92,No activity,PIR Sensor,2914,-83,zA8JvALLDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T20:32:21.555329810Z,2025-09-28T20:32:21.555329810Z,3.087,3,71.8,22417,24.87,No activity,PIR Sensor,2915,-98,zA8JtwLODgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T21:02:21.086249968Z,2025-09-28T21:02:21.086249968Z,3.086,3,71.6,22417,24.81,No activity,PIR Sensor,2916,-98,zA4JsQLMDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T21:32:20.508125096Z,2025-09-28T21:32:20.508125096Z,3.085,3,72.0,22417,24.76,No activity,PIR Sensor,2917,-99,zA0JrALQDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T22:02:20.016363124Z,2025-09-28T22:02:20.016363124Z,3.085,3,72.0,22417,24.72,No activity,PIR Sensor,2918,-99,zA0JqALQDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T22:32:19.457274524Z,2025-09-28T22:32:19.457274524Z,3.087,3,72.0,22417,24.66,No activity,PIR Sensor,2919,-83,zA8JogLQDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T23:02:18.991157794Z,2025-09-28T23:02:18.991157794Z,3.088,3,71.8,22417,24.61,No activity,PIR Sensor,2920,-99,zBAJnQLODgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-28T23:32:18.449959756Z,2025-09-28T23:32:18.449959756Z,3.086,3,72.1,22417,24.55,No activity,PIR Sensor,2921,-83,zA4JlwLRDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T00:02:17.907675255Z,2025-09-29T00:02:17.907675255Z,3.086,3,72.3,22417,24.5,No activity,PIR Sensor,2922,-83,zA4JkgLTDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T00:32:17.379534081Z,2025-09-29T00:32:17.379534081Z,3.086,3,72.1,22417,24.45,No activity,PIR Sensor,2923,-98,zA4JjQLRDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T01:02:16.867853272Z,2025-09-29T01:02:16.867853272Z,3.087,3,72.3,22417,24.39,No activity,PIR Sensor,2924,-98,zA8JhwLTDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T01:32:16.349092116Z,2025-09-29T01:32:16.349092116Z,3.086,3,72.4,22417,24.35,No activity,PIR Sensor,2925,-98,zA4JgwLUDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T02:02:15.781915969Z,2025-09-29T02:02:15.781915969Z,3.087,3,72.7,22417,24.31,No activity,PIR Sensor,2926,-100,zA8JfwLXDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T02:32:15.262252317Z,2025-09-29T02:32:15.262252317Z,3.087,3,73.3,22417,24.28,No activity,PIR Sensor,2927,-101,zA8JfALdDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T03:02:14.773768068Z,2025-09-29T03:02:14.773768068Z,3.087,3,76.2,22417,24.3,No activity,PIR Sensor,2928,-98,zA8JfgL6DgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T03:32:14.207498047Z,2025-09-29T03:32:14.207498047Z,3.086,3,76.4,22417,24.35,No activity,PIR Sensor,2929,-84,zA4JgwL8DgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T04:02:13.714265413Z,2025-09-29T04:02:13.714265413Z,3.088,3,74.3,22417,24.23,No activity,PIR Sensor,2930,-85,zBAJdwLnDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T04:32:13.182434896Z,2025-09-29T04:32:13.182434896Z,3.086,3,73.4,22417,24.04,No activity,PIR Sensor,2931,-101,zA4JZALeDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T05:02:12.625009722Z,2025-09-29T05:02:12.625009722Z,3.086,3,73.4,22417,23.86,No activity,PIR Sensor,2932,-90,zA4JUgLeDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T05:32:12.097855821Z,2025-09-29T05:32:12.097855821Z,3.086,3,71.7,22417,23.77,No activity,PIR Sensor,2933,-98,zA4JSQLNDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T06:02:11.569600446Z,2025-09-29T06:02:11.569600446Z,3.088,3,71.5,22417,23.77,No activity,PIR Sensor,2934,-102,zBAJSQLLDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T06:32:11.111744335Z,2025-09-29T06:32:11.111744335Z,3.088,3,71.0,22417,23.79,No activity,PIR Sensor,2935,-101,zBAJSwLGDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T07:02:10.534792534Z,2025-09-29T07:02:10.534792534Z,3.086,3,71.2,22417,23.84,No activity,PIR Sensor,2936,-101,zA4JUALIDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T07:32:10.042371387Z,2025-09-29T07:32:10.042371387Z,3.087,3,71.9,22417,23.93,No activity,PIR Sensor,2937,-84,zA8JWQLPDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T08:02:09.475092162Z,2025-09-29T08:02:09.475092162Z,3.086,3,72.5,22417,23.99,No activity,PIR Sensor,2938,-84,zA4JXwLVDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T08:32:08.962008214Z,2025-09-29T08:32:08.962008214Z,3.086,3,72.8,22417,24.04,No activity,PIR Sensor,2939,-98,zA4JZALYDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T09:02:08.467525848Z,2025-09-29T09:02:08.467525848Z,3.087,3,73.1,22417,24.16,No activity,PIR Sensor,2940,-85,zA8JcALbDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T09:32:07.958069730Z,2025-09-29T09:32:07.958069730Z,3.086,3,73.2,22417,24.28,No activity,PIR Sensor,2941,-100,zA4JfALcDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T10:02:07.417695056Z,2025-09-29T10:02:07.417695056Z,3.085,3,74.2,22417,24.44,No activity,PIR Sensor,2942,-99,zA0JjALmDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T10:32:06.886566290Z,2025-09-29T10:32:06.886566290Z,3.086,3,74.2,22417,24.58,No activity,PIR Sensor,2943,-99,zA4JmgLmDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T11:02:06.364321153Z,2025-09-29T11:02:06.364321153Z,3.086,3,72.3,22417,24.79,No activity,PIR Sensor,2944,-99,zA4JrwLTDgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T11:32:05.853814619Z,2025-09-29T11:32:05.853814619Z,3.087,3,70.2,22417,24.96,No activity,PIR Sensor,2945,-83,zA8JwAK+DgAAV5E=,processed_2025-09-29_15-04-34.json,2025-09-29T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T03:32:14.207498047Z,2025-09-29T03:32:14.207498047Z,3.086,3,76.4,22417,24.35,No activity,PIR Sensor,2929,-84,zA4JgwL8DgAAV5E=,processed_2025-09-30_03-04-34.json,2025-09-30T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T04:02:13.714265413Z,2025-09-29T04:02:13.714265413Z,3.088,3,74.3,22417,24.23,No activity,PIR Sensor,2930,-85,zBAJdwLnDgAAV5E=,processed_2025-09-30_03-04-34.json,2025-09-30T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T04:32:13.182434896Z,2025-09-29T04:32:13.182434896Z,3.086,3,73.4,22417,24.04,No activity,PIR Sensor,2931,-101,zA4JZALeDgAAV5E=,processed_2025-09-30_03-04-34.json,2025-09-30T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T05:02:12.625009722Z,2025-09-29T05:02:12.625009722Z,3.086,3,73.4,22417,23.86,No activity,PIR Sensor,2932,-90,zA4JUgLeDgAAV5E=,processed_2025-09-30_03-04-34.json,2025-09-30T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T05:32:12.097855821Z,2025-09-29T05:32:12.097855821Z,3.086,3,71.7,22417,23.77,No activity,PIR Sensor,2933,-98,zA4JSQLNDgAAV5E=,processed_2025-09-30_03-04-34.json,2025-09-30T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T06:02:11.569600446Z,2025-09-29T06:02:11.569600446Z,3.088,3,71.5,22417,23.77,No activity,PIR Sensor,2934,-102,zBAJSQLLDgAAV5E=,processed_2025-09-30_03-04-34.json,2025-09-30T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T06:32:11.111744335Z,2025-09-29T06:32:11.111744335Z,3.088,3,71.0,22417,23.79,No activity,PIR Sensor,2935,-101,zBAJSwLGDgAAV5E=,processed_2025-09-30_03-04-34.json,2025-09-30T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T07:02:10.534792534Z,2025-09-29T07:02:10.534792534Z,3.086,3,71.2,22417,23.84,No activity,PIR Sensor,2936,-101,zA4JUALIDgAAV5E=,processed_2025-09-30_03-04-34.json,2025-09-30T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T07:32:10.042371387Z,2025-09-29T07:32:10.042371387Z,3.087,3,71.9,22417,23.93,No activity,PIR Sensor,2937,-84,zA8JWQLPDgAAV5E=,processed_2025-09-30_03-04-34.json,2025-09-30T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T08:02:09.475092162Z,2025-09-29T08:02:09.475092162Z,3.086,3,72.5,22417,23.99,No activity,PIR Sensor,2938,-84,zA4JXwLVDgAAV5E=,processed_2025-09-30_03-04-34.json,2025-09-30T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T08:32:08.962008214Z,2025-09-29T08:32:08.962008214Z,3.086,3,72.8,22417,24.04,No activity,PIR Sensor,2939,-98,zA4JZALYDgAAV5E=,processed_2025-09-30_03-04-34.json,2025-09-30T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T09:02:08.467525848Z,2025-09-29T09:02:08.467525848Z,3.087,3,73.1,22417,24.16,No activity,PIR Sensor,2940,-85,zA8JcALbDgAAV5E=,processed_2025-09-30_03-04-34.json,2025-09-30T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T09:32:07.958069730Z,2025-09-29T09:32:07.958069730Z,3.086,3,73.2,22417,24.28,No activity,PIR Sensor,2941,-100,zA4JfALcDgAAV5E=,processed_2025-09-30_03-04-34.json,2025-09-30T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T10:02:07.417695056Z,2025-09-29T10:02:07.417695056Z,3.085,3,74.2,22417,24.44,No activity,PIR Sensor,2942,-99,zA0JjALmDgAAV5E=,processed_2025-09-30_03-04-34.json,2025-09-30T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T10:32:06.886566290Z,2025-09-29T10:32:06.886566290Z,3.086,3,74.2,22417,24.58,No activity,PIR Sensor,2943,-99,zA4JmgLmDgAAV5E=,processed_2025-09-30_03-04-34.json,2025-09-30T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T11:02:06.364321153Z,2025-09-29T11:02:06.364321153Z,3.086,3,72.3,22417,24.79,No activity,PIR Sensor,2944,-99,zA4JrwLTDgAAV5E=,processed_2025-09-30_03-04-34.json,2025-09-30T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T11:32:05.853814619Z,2025-09-29T11:32:05.853814619Z,3.087,3,70.2,22417,24.96,No activity,PIR Sensor,2945,-83,zA8JwAK+DgAAV5E=,processed_2025-09-30_03-04-34.json,2025-09-30T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-29T15:32:01.650194428Z,2025-09-29T15:32:01.650194428Z,3.086,3,69.7,22417,26.13,No activity,PIR Sensor,2953,-89,zA4KNQK5DgAAV5E=,processed_2025-09-30_03-04-34.json,2025-09-30T03:04:36+00:00
